Date,Site,Distance,Spp.,Seedling,Morphology,Native?
2010-Aug-30,RACETRACK,44.8,Flagellaria indica,1,vine,native
2010-Aug-30,RACETRACK,39.2,Flagellaria indica,1,vine,native
2010-Aug-30,RACETRACK,33.7,Flagellaria indica,1,vine,native
2010-Aug-30,RACETRACK,32.5,Flagellaria indica,1,vine,native
2010-Aug-30,RACETRACK,30,Flagellaria indica,1,vine,native
2010-Aug-30,RACETRACK,24,Flagellaria indica,1,vine,native
2010-Aug-30,RACETRACK,20,Flagellaria indica,1,vine,native
2010-Aug-30,RACETRACK,45.3,Flagellaria indica,2,vine,native
2010-Aug-30,RACETRACK,24.4,Flagellaria indica,2,vine,native
2010-Aug-30,RACETRACK,21,Flagellaria indica,2,vine,native
2010-Aug-30,RACETRACK,25,Flagellaria indica,3,vine,native
2010-Aug-30,RACETRACK,17,Flagellaria indica,3,vine,native
2010-Aug-30,RACETRACK,14,Flagellaria indica,3,vine,native
2010-Aug-30,RACETRACK,27,Flagellaria indica,4,vine,native
2010-Aug-30,RACETRACK,19,Flagellaria indica,4,vine,native
2010-Aug-30,RACETRACK,18,Flagellaria indica,4,vine,native
2010-Aug-30,RACETRACK,17,Flagellaria indica,4,vine,native
2010-Aug-30,RACETRACK,15,Flagellaria indica,4,vine,native
2010-Aug-30,RACETRACK,20,Flagellaria indica,5,vine,native
2010-Aug-30,RACETRACK,19,Flagellaria indica,6,vine,native
2010-Aug-30,RACETRACK,18,Flagellaria indica,6,vine,native
2010-Aug-30,RACETRACK,28,Flagellaria indica,7,vine,native
2010-Aug-30,RACETRACK,29,Flagellaria indica,8,vine,native
2010-Aug-30,RACETRACK,48.1,Flagellaria indica,adult,vine,native
2010-Aug-30,RACETRACK,37.7,Flagellaria indica,adult,vine,native
2010-Aug-30,RACETRACK,27.6,Flagellaria indica,adult,vine,native
2010-Aug-30,RACETRACK,13,Flagellaria indica,adult,vine,native
2010-Aug-30,RACETRACK,12.4,Flagellaria indica,adult,vine,native
2010-Aug-30,RACETRACK,11.3,Flagellaria indica,adult,vine,native
2010-Aug-30,RACETRACK,10.8,Flagellaria indica,adult,vine,native
2010-Aug-30,RACETRACK,9.8,Flagellaria indica,adult,vine,native
2010-Aug-30,RACETRACK,7,Flagellaria indica,adult,vine,native
2010-Aug-30,RACETRACK,3.8,Flagellaria indica,adult,vine,native
2010-Aug-30,RACETRACK,2.4,Flagellaria indica,adult,vine,native
2010-Aug-25,RITD GATE,14.6,Flagellaria indica,1,vine,native
2010-Aug-25,RITD GATE,14.2,Flagellaria indica,2,vine,native
2010-Aug-25,RITD GATE,8.2,Flagellaria indica,1,vine,native
2010-Aug-25,RITD GATE,7.3,Flagellaria indica,1,vine,native
2010-Aug-25,RITD GATE,6.9,Flagellaria indica,1,vine,native
2010-Aug-25,RITD GATE,4,Flagellaria indica,1,vine,native
2010-Aug-25,RITD GATE,3.2,Flagellaria indica,1,vine,native
2010-Jun-30,RITD GRID,46.7,Flagellaria indica,1,vine,native
2010-Jun-30,RITD GRID,46.3,Flagellaria indica,1,vine,native
2010-Jun-30,RITD GRID,44.1,Flagellaria indica,1,vine,native
2010-Nov-20,RITD GRID 2,4,Flagellaria indica,1,vine,native
2010-Nov-20,RITD GRID 2,40.8,Flagellaria indica,2,vine,native
2010-Nov-20,RITD GRID 2,9.4,Flagellaria indica,2,vine,native
2010-Nov-20,RITD GRID 2,8.9,Flagellaria indica,2,vine,native
2010-Nov-20,RITD GRID 2,8,Flagellaria indica,2,vine,native
2010-Nov-20,RITD GRID 2,7,Flagellaria indica,3,vine,native
2010-Nov-20,RITD GRID 2,7,Flagellaria indica,3,vine,native
2010-Nov-20,RITD GRID 2,6,Flagellaria indica,4,vine,native
2010-Nov-20,RITD GRID 2,4.4,Flagellaria indica,adult,vine,native
2010-Sep-24,SBLAS,33.7,Flagellaria indica,adult,vine,native
2011-Jan-26,SWITCHBACKS,46,Flagellaria indica,1,vine,native
2011-Jan-26,SWITCHBACKS,44.3,Flagellaria indica,1,vine,native
2011-Jan-26,SWITCHBACKS,48,Flagellaria indica,adult,vine,native
2011-Jan-26,SWITCHBACKS 2,7.9,Flagellaria indica,1,vine,native
2010-Nov-20,RITD GRID 2,40.5,Flagellaria indica,1,vine,native
2010-Nov-20,RITD GRID 2,36.9,Flagellaria indica?,1,vine,native?
2010-Nov-17,ANAO S 2,48.9,grass,1,grass,exotic
2010-Nov-19,NBLAS 2,27.6,grass,4,grass,exotic
2010-Nov-19,NBLAS 2,21.1,grass,5,grass,exotic
2010-Nov-19,NBLAS 2,25.7,grass,adult,grass,exotic
2010-Nov-19,NBLAS 2,25,grass,adult,grass,exotic
2011-Jan-26,SWITCHBACKS,40.1,grass,adult,grass,exotic
2011-Jan-26,SWITCHBACKS,34.3,grass,adult,grass,exotic
2011-Jan-26,SWITCHBACKS,17.4,grass,adult,grass,exotic
2011-Jan-26,SWITCHBACKS 2,15.6,grass,adult,grass,exotic
2011-Jan-26,SWITCHBACKS 2,15.3,grass,adult,grass,exotic
2011-Jan-26,SWITCHBACKS,17,grass ,adult,grass,exotic
2010-Nov-19,NBLAS 2,25.9,grass?,6,grass,exotic
2010-Nov-19,NBLAS 2,20,grass?,adult,grass,exotic
2010-Nov-19,NBLAS 2,19.3,grass?,adult,grass,exotic
2010-Nov-19,NBLAS 2,18,grass?,adult,grass,exotic
2010-Nov-20,RITD GRID 2,37.4,grass?,adult,grass,exotic
2011-Jan-26,SWITCHBACKS,40.3,grass?,adult,grass,exotic
2010-Sep-01,ANAO S,27,grassy patch,adult,grass,exotic
2010-Sep-01,ANAO S,23,grassy patch,adult,grass,exotic
2010-Sep-15,ANAO N,12.5,Guamia mariannae,2,tree,native
2010-Sep-15,ANAO N,45.7,Guamia mariannae,adult,tree,endemic
2010-Sep-15,ANAO N,34.9,Guamia mariannae,adult,tree,endemic
2010-Sep-15,ANAO N,34.3,Guamia mariannae,adult,tree,endemic
2010-Sep-15,ANAO N,33.4,Guamia mariannae,adult,tree,endemic
2010-Sep-15,ANAO N,33.4,Guamia mariannae,adult,tree,endemic
2010-Sep-15,ANAO N,33.3,Guamia mariannae,adult,tree,endemic
2010-Sep-15,ANAO N,33.3,Guamia mariannae,adult,tree,endemic
2010-Sep-15,ANAO N,25.3,Guamia mariannae,adult,tree,endemic
2010-Sep-15,ANAO N,20.8,Guamia mariannae,adult,tree,endemic
2010-Sep-15,ANAO N,19.9,Guamia mariannae,adult,tree,endemic
2010-Sep-15,ANAO N,19.2,Guamia mariannae,adult,tree,endemic
2010-Sep-15,ANAO N,18.5,Guamia mariannae,adult,tree,endemic
2010-Sep-15,ANAO N,4.6,Guamia mariannae,adult,tree,endemic
2010-Nov-30,ANAO N 2,31.3,Guamia mariannae,1,tree,endemic
2010-Nov-30,ANAO N 2,30.7,Guamia mariannae,1,tree,endemic
2010-Nov-30,ANAO N 2,30.3,Guamia mariannae,1,tree,endemic
2010-Nov-30,ANAO N 2,47.2,Guamia mariannae,adult,tree,endemic
2010-Nov-30,ANAO N 2,46.5,Guamia mariannae,adult,tree,endemic
2010-Nov-30,ANAO N 2,14.8,Guamia mariannae,adult,tree,endemic
2010-Nov-30,ANAO N 2,12.3,Guamia mariannae,adult,tree,endemic
2010-Nov-30,ANAO N 2,11,Guamia mariannae,adult,tree,endemic
2010-Nov-30,ANAO N 2,10.8,Guamia mariannae,adult,tree,endemic
2010-Nov-30,ANAO N 2,10.4,Guamia mariannae,adult,tree,endemic
2010-Nov-30,ANAO N 2,9.8,Guamia mariannae,adult,tree,endemic
2010-Sep-01,ANAO S,45.2,Guamia mariannae,adult,tree,endemic
2010-Sep-01,ANAO S,44.7,Guamia mariannae,adult,tree,endemic
2010-Sep-01,ANAO S,37.7,Guamia mariannae,adult,tree,endemic
2010-Sep-01,ANAO S,0.4,Guamia mariannae,adult,tree,endemic
2010-Nov-17,ANAO S 2,21.9,Guamia mariannae,2,tree,endemic
2010-Nov-17,ANAO S 2,45.4,Guamia mariannae,adult,tree,endemic
2010-Nov-17,ANAO S 2,29.4,Guamia mariannae,adult,tree,endemic
2010-Nov-17,ANAO S 2,29,Guamia mariannae,adult,tree,endemic
2010-Nov-17,ANAO S 2,12.8,Guamia mariannae,adult,tree,endemic
2010-Nov-17,ANAO S 2,12.4,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,49.7,Guamia mariannae,1,tree,endemic
2011-Feb-02,GW,17.1,Guamia mariannae,1,tree,endemic
2011-Feb-02,GW,49.5,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,47.6,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,37.9,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,36.9,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,35.1,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,32,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,24.4,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,21,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,20.4,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,18.7,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,16.7,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,14.8,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,10.5,Guamia mariannae,adult,tree,endemic
2011-Feb-02,GW,2.1,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,12.3,Guamia mariannae,1,tree,endemic
2011-Feb-04,GW 2,11.2,Guamia mariannae,1,tree,endemic
2011-Feb-04,GW 2,10.5,Guamia mariannae,1,tree,endemic
2011-Feb-04,GW 2,8.9,Guamia mariannae,1,tree,endemic
2011-Feb-04,GW 2,2.7,Guamia mariannae,1,tree,endemic
2011-Feb-04,GW 2,2.4,Guamia mariannae,1,tree,endemic
2011-Feb-04,GW 2,48.3,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,45.5,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,45.1,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,43.6,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,38.9,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,38.6,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,38.2,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,37.7,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,37,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,36.9,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,36.2,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,35.2,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,32.7,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,30.9,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,30.2,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,23.9,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,22.8,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,22.4,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,21.5,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,12.7,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,8.6,Guamia mariannae,adult,tree,endemic
2011-Feb-04,GW 2,2,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,12.3,Guamia mariannae,1,tree,endemic
2011-Sep-28,NBLAS,11.2,Guamia mariannae,1,tree,endemic
2011-Sep-28,NBLAS,10.5,Guamia mariannae,1,tree,endemic
2011-Sep-28,NBLAS,8.9,Guamia mariannae,1,tree,endemic
2011-Sep-28,NBLAS,2.7,Guamia mariannae,1,tree,endemic
2011-Sep-28,NBLAS,2.4,Guamia mariannae,1,tree,endemic
2011-Sep-28,NBLAS,48.3,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,45.5,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,45.1,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,43.6,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,38.9,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,38.6,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,38.2,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,37.7,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,37,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,36.9,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,36.2,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,35.2,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,32.7,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,30.9,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,30.2,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,23.9,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,22.8,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,22.4,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,21.5,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,12.7,Guamia mariannae,,tree,endemic
2011-Sep-28,NBLAS,8.6,Guamia mariannae,adult,tree,endemic
2011-Sep-28,NBLAS,2,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,48.4,Guamia mariannae,1,tree,endemic
2010-Nov-19,NBLAS 2,47.3,Guamia mariannae,1,tree,endemic
2010-Nov-19,NBLAS 2,38.1,Guamia mariannae,1,tree,endemic
2010-Nov-19,NBLAS 2,29.2,Guamia mariannae,1,tree,endemic
2010-Nov-19,NBLAS 2,27.8,Guamia mariannae,1,tree,endemic
2010-Nov-19,NBLAS 2,26.4,Guamia mariannae,1,tree,endemic
2010-Nov-19,NBLAS 2,26.2,Guamia mariannae,1,tree,endemic
2010-Nov-19,NBLAS 2,25.9,Guamia mariannae,1,tree,endemic
2010-Nov-19,NBLAS 2,20.2,Guamia mariannae,1,tree,endemic
2010-Nov-19,NBLAS 2,19.2,Guamia mariannae,1,tree,endemic
2010-Nov-19,NBLAS 2,28,Guamia mariannae,2,tree,endemic
2010-Nov-19,NBLAS 2,18,Guamia mariannae,2,tree,endemic
2010-Nov-19,NBLAS 2,17,Guamia mariannae,2,tree,endemic
2010-Nov-19,NBLAS 2,16.1,Guamia mariannae,2,tree,endemic
2010-Nov-19,NBLAS 2,29,Guamia mariannae,3,tree,endemic
2010-Nov-19,NBLAS 2,19,Guamia mariannae,5,tree,endemic
2010-Nov-19,NBLAS 2,18,Guamia mariannae,5,tree,endemic
2010-Nov-19,NBLAS 2,24,Guamia mariannae,6,tree,endemic
2010-Nov-19,NBLAS 2,25,Guamia mariannae,7,tree,endemic
2010-Nov-19,NBLAS 2,50,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,49.3,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,49.2,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,49,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,48.7,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,48.2,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,44.6,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,43.7,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,41.2,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,40.6,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,39.4,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,38.2,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,38.1,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,37.7,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,37.5,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,35,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,29.8,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,29,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,28.3,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,26.4,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,25.9,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,25.9,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,25.2,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,25.9,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,23.8,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,23.7,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,21.1,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,21.1,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,19,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,18.2,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,18,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,17.8,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,17.7,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,17.2,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,17.2,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,16.7,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,16.6,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,16.4,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,14.9,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,11.4,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,9.4,Guamia mariannae,adult,tree,endemic
2010-Aug-30,RACETRACK,19.7,Guamia mariannae,1,tree,endemic
2010-Aug-30,RACETRACK,49.6,Guamia mariannae,adult,tree,endemic
2010-Aug-30,RACETRACK,43.3,Guamia mariannae,adult,tree,endemic
2010-Aug-30,RACETRACK,37.6,Guamia mariannae,adult,tree,endemic
2010-Aug-30,RACETRACK,37.4,Guamia mariannae,adult,tree,endemic
2010-Aug-30,RACETRACK,31.4,Guamia mariannae,adult,tree,endemic
2010-Aug-30,RACETRACK,28.8,Guamia mariannae,adult,tree,endemic
2010-Aug-30,RACETRACK,26.9,Guamia mariannae,adult,tree,endemic
2010-Aug-30,RACETRACK,19.3,Guamia mariannae,adult,tree,endemic
2010-Aug-30,RACETRACK,18.5,Guamia mariannae,adult,tree,endemic
2010-Aug-30,RACETRACK,14.2,Guamia mariannae,adult,tree,endemic
2010-Aug-30,RACETRACK,6,Guamia mariannae,adult,tree,endemic
2010-Nov-05,RACETRACK 2,17.3,Guamia mariannae,1,tree,endemic
2010-Nov-05,RACETRACK 2,41,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,48.7,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,47.3,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,47.1,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,43.2,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,40.3,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,38.1,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,27.3,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,18.3,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,17.9,Guamia mariannae,1,tree,endemic
2010-Aug-25,RITD GATE,16.2,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,16.1,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,15.8,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,15.3,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,10.6,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,7.3,Guamia mariannae,adult,tree,endemic
2010-Aug-25,RITD GATE,6.9,Guamia mariannae,1,tree,endemic
2010-Jun-30,RITD GRID,48.2,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,49.9,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,49.9,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,49.8,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,49.2,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,48,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,47,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,46.8,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,41.7,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,33,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,32.4,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,32.4,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,27.8,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,25.9,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,25.9,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,25.6,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,25.4,Guamia mariannae,2,tree,endemic
2010-Jun-30,RITD GRID,24.9,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,24.6,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,20,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,18.8,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,17.8,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,16.7,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,16,Guamia mariannae,2,tree,endemic
2010-Jun-30,RITD GRID,15.6,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,15.6,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,15.6,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,13.8,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,13.6,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,12.5,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,10.4,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,10.3,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,6.4,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,5.5,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,5.2,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,2,Guamia mariannae,adult,tree,endemic
2010-Jun-30,RITD GRID,0.8,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,48.3,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,47.8,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,47.4,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,46.8,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,46.3,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,45.4,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,44.9,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,42.1,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,40.8,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,40.1,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,37.7,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,33.9,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,32.7,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,32.5,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,30,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,29,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,28.4,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,26.9,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,25.8,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,24.6,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,23.9,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,23.7,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,22.4,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,22,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,21.3,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,19.7,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,19.4,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,19,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,13.1,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,12,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,11.5,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,10.3,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,6,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,5.6,Guamia mariannae,adult,tree,endemic
2010-Nov-20,RITD GRID 2,1.3,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,20.7,Guamia mariannae,1,tree,endemic
2010-Sep-24,SBLAS,15.3,Guamia mariannae,1,tree,endemic
2010-Sep-24,SBLAS,40.9,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,39.8,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,38.5,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,37.6,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,35.4,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,34,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,27.3,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,25.8,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,25.3,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,24.6,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,24,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,21.9,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,21.8,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,20.6,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,16.6,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,16.5,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,16.1,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,15,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,14.7,Guamia mariannae,adult,tree,endemic
